iter	Passed	Remaining
1661	95603	479627
1662	95655	479541
1663	95706	479450
1664	95758	479369
1665	95812	479290
1666	95865	479213
1667	95912	479103
1668	95964	479019
1669	96015	478929
1670	96067	478842
1671	96122	478773
1672	96176	478698
1673	96227	478608
1674	96280	478526
1675	96332	478444
1676	96384	478357
1677	96439	478289
1678	96492	478212
1679	96546	478133
1680	96599	478054
1681	96652	477973
1682	96706	477899
1683	96764	477845
1684	96818	477773
1685	96876	477715
1686	96929	477638
1687	96981	477553
1688	97033	477471
1689	97086	477389
1690	97140	477317
1691	97194	477239
1692	97251	477182
1693	97307	477117
1694	97365	477060
1695	97424	477010
1696	97479	476943
1697	97535	476876
1698	97587	476796
1699	97642	476722
1700	97694	476639
1701	97748	476565
1702	97805	476509
1703	97862	476448
1704	97914	476362
1705	97968	476288
1706	98021	476211
1707	98073	476129
1708	98127	476051
1709	98180	475975
1710	98233	475894
1711	98285	475811
1712	98337	475726
1713	98395	475671
1714	98448	475597
1715	98498	475503
1716	98551	475421
1717	98605	475351
1718	98660	475282
1719	98713	475204
1720	98765	475118
1721	98819	475045
1722	98874	474975
1723	98933	474928
1724	98988	474859
1725	99047	474810
1726	99105	474753
1727	99164	474704
1728	99220	474641
1729	99275	474569
1730	99333	474518
1731	99392	474466
1732	99448	474402
1733	99505	474344
1734	99562	474284
1735	99617	474214
1736	99673	474154
1737	99727	474079
1738	99781	474002
1739	99833	473924
1740	99890	473862
1741	99946	473797
1742	99997	473711
1743	100048	473625
1744	100103	473557
1745	100156	473477
1746	100209	473397
1747	100263	473326
1748	100315	473243
1749	100368	473163
1750	100423	473099
1751	100479	473034
1752	100531	472952
1753	100584	472871
1754	100638	472801
1755	100691	472723
1756	100746	472655
1757	100798	472574
1758	100855	472514
1759	100907	472431
1760	100959	472347
1761	101012	472268
1762	101064	472187
1763	101117	472109
1764	101169	472027
1765	101224	471959
1766	101275	471875
1767	101326	471789
1768	101381	471720
1769	101434	471640
1770	101488	471568
1771	101542	471497
1772	101594	471413
1773	101649	471345
1774	101701	471264
1775	101754	471187
1776	101811	471130
1777	101865	471054
1778	101917	470974
1779	101972	470907
1780	102025	470829
1781	102078	470753
1782	102130	470672
1783	102183	470594
1784	102236	470518
1785	102291	470449
1786	102342	470362
1787	102395	470284
1788	102445	470196
1789	102499	470123
1790	102552	470048
1791	102607	469978
1792	102662	469910
1793	102717	469843
1794	102768	469759
1795	102819	469673
1796	102873	469600
1797	102927	469526
1798	102980	469451
1799	103035	469384
1800	103088	469307
1801	103139	469220
1802	103191	469140
1803	103243	469061
1804	103294	468974
1805	103345	468889
1806	103398	468812
1807	103450	468729
1808	103501	468647
1809	103555	468573
1810	103607	468494
1811	103663	468429
1812	103715	468348
1813	103766	468264
1814	103817	468180
1815	103872	468113
1816	103924	468030
1817	103980	467970
1818	104034	467898
1819	104090	467833
1820	104146	467771
1821	104198	467694
1822	104253	467626
1823	104309	467560
1824	104362	467488
1825	104416	467414
1826	104470	467344
1827	104524	467270
1828	104580	467210
1829	104637	467152
1830	104690	467077
1831	104747	467019
1832	104800	466943
1833	104854	466872
1834	104908	466802
1835	104963	466733
1836	105017	466663
1837	105071	466591
1838	105124	466516
1839	105176	466434
1840	105230	466365
1841	105286	466302
1842	105342	466238
1843	105398	466176
1844	105454	466114
1845	105513	466067
1846	105569	466004
1847	105621	465923
1848	105672	465840
1849	105726	465768
1850	105777	465685
1851	105830	465610
1852	105885	465542
1853	105941	465481
1854	105994	465403
1855	106044	465317
1856	106099	465249
1857	106152	465173
1858	106204	465094
1859	106255	465010
1860	106310	464943
1861	106363	464868
1862	106416	464793
1863	106468	464715
1864	106522	464644
1865	106576	464572
1866	106631	464505
1867	106684	464433
1868	106737	464358
1869	106790	464281
1870	106843	464207
1871	106896	464131
1872	106948	464051
1873	107003	463984
1874	107055	463908
1875	107107	463826
1876	107165	463774
1877	107223	463720
1878	107279	463660
1879	107331	463580
1880	107387	463517
1881	107444	463460
1882	107501	463405
1883	107554	463327
1884	107606	463249
1885	107658	463172
1886	107710	463090
1887	107763	463017
1888	107816	462943
1889	107868	462864
1890	107921	462790
1891	107972	462707
1892	108023	462625
1893	108077	462554
1894	108130	462478
1895	108180	462391
1896	108235	462325
1897	108288	462250
1898	108342	462181
1899	108396	462112
1900	108451	462047
1901	108506	461979
1902	108562	461917
1903	108619	461859
1904	108673	461792
1905	108726	461717
1906	108782	461653
1907	108836	461583
1908	108891	461519
1909	108944	461445
1910	108998	461377
1911	109052	461306
1912	109105	461232
1913	109161	461170
1914	109215	461102
1915	109272	461043
1916	109329	460987
1917	109382	460912
1918	109438	460852
1919	109494	460790
1920	109550	460728
1921	109603	460655
1922	109661	460601
1923	109722	460560
1924	109776	460492
1925	109832	460431
1926	109891	460379
1927	109948	460324
1928	110002	460252
1929	110055	460179
1930	110110	460115
1931	110163	460041
1932	110220	459984
1933	110273	459909
1934	110325	459833
1935	110382	459776
1936	110437	459709
1937	110491	459638
1938	110547	459579
1939	110601	459509
1940	110655	459441
1941	110709	459372
1942	110766	459311
1943	110821	459248
1944	110876	459181
1945	110929	459109
1946	110984	459042
1947	111039	458979
1948	111096	458921
1949	111152	458861
1950	111208	458798
1951	111260	458721
1952	111314	458652
1953	111368	458581
1954	111422	458512
1955	111472	458427
1956	111523	458344
1957	111577	458276
1958	111630	458202
1959	111682	458124
1960	111739	458067
1961	111795	458007
1962	111850	457944
1963	111909	457895
1964	111962	457820
1965	112017	457755
1966	112072	457691
1967	112127	457625
1968	112181	457556
1969	112236	457493
1970	112290	457423
1971	112344	457352
1972	112396	457278
1973	112453	457220
1974	112510	457161
1975	112565	457096
1976	112621	457038
1977	112678	456981
1978	112739	456939
1979	112795	456877
1980	112850	456813
1981	112912	456776
1982	112965	456704
1983	113020	456640
1984	113073	456564
1985	113127	456499
1986	113183	456437
1987	113240	456379
1988	113297	456322
1989	113350	456248
1990	113402	456174
1991	113457	456109
1992	113509	456030
1993	113563	455964
1994	113620	455904
1995	113673	455832
1996	113727	455762
1997	113781	455696
1998	113835	455625
1999	113885	455543
2000	113941	455479
2001	113993	455402
2002	114047	455335
2003	114100	455263
2004	114156	455203
2005	114212	455143
2006	114265	455067
2007	114316	454990
2008	114370	454918
2009	114428	454868
2010	114483	454801
2011	114537	454733
2012	114591	454667
2013	114643	454588
2014	114696	454516
2015	114748	454441
2016	114801	454366
2017	114855	454301
2018	114910	454235
2019	114964	454167
2020	115018	454098
2021	115072	454028
2022	115128	453971
2023	115183	453905
2024	115240	453846
2025	115296	453786
2026	115350	453718
2027	115406	453658
2028	115460	453591
2029	115513	453519
2030	115566	453446
2031	115622	453384
2032	115674	453310
2033	115730	453248
2034	115785	453185
2035	115838	453113
2036	115891	453039
2037	115945	452974
2038	115998	452900
2039	116052	452831
2040	116106	452764
2041	116157	452685
2042	116211	452615
2043	116264	452544
2044	116319	452478
2045	116370	452402
2046	116436	452378
2047	116499	452347
2048	116554	452282
2049	116607	452211
2050	116662	452145
2051	116718	452083
2052	116771	452014
2053	116823	451936
2054	116873	451855
2055	116926	451780
2056	116980	451712
2057	117034	451647
2058	117085	451567
2059	117139	451498
2060	117192	451426
2061	117245	451355
2062	117300	451290
2063	117353	451219
2064	117407	451153
2065	117461	451084
2066	117515	451015
2067	117566	450936
2068	117620	450870
2069	117673	450797
2070	117727	450729
2071	117781	450663
2072	117839	450609
2073	117891	450535
2074	117948	450477
2075	118003	450415
2076	118057	450345
2077	118109	450270
2078	118163	450202
2079	118218	450141
2080	118272	450073
2081	118325	450000
2082	118379	449933
2083	118435	449873
2084	118490	449808
2085	118546	449749
2086	118602	449687
2087	118658	449627
2088	118712	449562
2089	118766	449495
2090	118820	449425
2091	118871	449348
2092	118925	449280
2093	118979	449212
2094	119034	449148
2095	119088	449080
2096	119144	449021
2097	119197	448952
2098	119253	448892
2099	119308	448826
2100	119361	448755
2101	119414	448686
2102	119470	448624
2103	119525	448560
2104	119583	448509
2105	119641	448456
2106	119698	448399
2107	119751	448327
2108	119804	448259
2109	119859	448193
2110	119911	448119
2111	119963	448045
2112	120017	447979
2113	120070	447908
2114	120124	447840
2115	120178	447773
2116	120228	447691
2117	120281	447618
2118	120331	447537
2119	120382	447461
2120	120434	447385
2121	120486	447311
2122	120543	447254
2123	120596	447185
2124	120651	447119
2125	120707	447061
2126	120761	446993
2127	120819	446942
2128	120874	446878
2129	120931	446822
2130	120985	446754
2131	121038	446684
2132	121094	446622
2133	121148	446559
2134	121204	446496
2135	121261	446442
2136	121313	446366
2137	121367	446301
2138	121420	446231
2139	121476	446170
2140	121531	446106
2141	121584	446036
2142	121641	445982
2143	121695	445913
2144	121751	445855
2145	121804	445782
2146	121856	445708
2147	121909	445638
2148	121966	445583
2149	122020	445518
2150	122073	445446
2151	122127	445378
2152	122180	445307
2153	122233	445238
2154	122288	445174
2155	122342	445109
2156	122398	445050
2157	122452	444984
2158	122506	444917
2159	122560	444850
2160	122613	444780
2161	122665	444705
2162	122719	444637
2163	122774	444576
2164	122827	444504
2165	122881	444438
2166	122934	444368
2167	122987	444299
2168	123039	444224
2169	123097	444170
2170	123149	444099
2171	123202	444028
2172	123255	443959
2173	123310	443894
2174	123364	443828
2175	123421	443773
2176	123475	443704
2177	123531	443648
2178	123585	443579
2179	123638	443510
2180	123689	443434
2181	123743	443365
2182	123795	443294
2183	123850	443231
2184	123903	443160
2185	123956	443089
2186	124009	443018
2187	124062	442950
2188	124116	442883
2189	124170	442818
2190	124221	442739
2191	124275	442675
2192	124331	442614
2193	124384	442545
2194	124439	442481
2195	124493	442415
2196	124543	442336
2197	124598	442272
2198	124652	442206
2199	124709	442152
2200	124761	442078
2201	124814	442008
2202	124868	441943
2203	124921	441873
2204	124975	441806
2205	125029	441740
2206	125084	441677
2207	125137	441608
2208	125193	441549
2209	125244	441473
2210	125297	441404
2211	125350	441333
2212	125403	441264
2213	125457	441197
2214	125512	441133
2215	125565	441064
2216	125616	440989
2217	125670	440921
2218	125723	440855
2219	125778	440791
2220	125831	440721
2221	125887	440661
2222	125939	440590
2223	125991	440517
2224	126044	440446
2225	126099	440384
2226	126152	440314
2227	126206	440249
2228	126259	440179
2229	126311	440108
2230	126363	440035
2231	126415	439963
2232	126467	439890
2233	126525	439838
2234	126581	439779
2235	126633	439707
2236	126690	439649
2237	126741	439575
2238	126793	439502
2239	126847	439434
2240	126899	439365
2241	126951	439290
2242	127003	439219
2243	127055	439146
2244	127108	439075
2245	127159	438999
2246	127211	438928
2247	127268	438872
2248	127323	438808
2249	127374	438732
2250	127426	438663
2251	127479	438591
2252	127535	438533
2253	127587	438461
2254	127640	438394
2255	127695	438329
2256	127746	438255
2257	127808	438217
2258	127866	438166
2259	127922	438107
2260	127979	438052
2261	128033	437986
2262	128084	437910
2263	128139	437846
2264	128192	437777
2265	128245	437711
2266	128296	437635
2267	128348	437560
2268	128401	437491
2269	128453	437419
2270	128505	437348
2271	128561	437289
2272	128615	437223
2273	128668	437156
2274	128721	437085
2275	128772	437013
2276	128825	436944
2277	128877	436872
2278	128930	436801
2279	128983	436732
2280	129034	436657
2281	129085	436581
2282	129137	436510
2283	129188	436435
2284	129241	436367
2285	129293	436295
2286	129346	436227
2287	129403	436171
2288	129457	436104
2289	129513	436046
2290	129567	435981
2291	129619	435912
2292	129679	435864
2293	129740	435824
2294	129800	435777
2295	129860	435732
2296	129921	435692
2297	129980	435644
2298	130035	435581
2299	130088	435513
2300	130141	435443
2301	130194	435376
2302	130246	435306
2303	130301	435243
2304	130352	435166
2305	130404	435096
2306	130456	435023
2307	130509	434956
2308	130562	434888
2309	130618	434830
2310	130669	434755
2311	130724	434693
2312	130778	434628
2313	130833	434567
2314	130886	434498
2315	130939	434429
2316	130994	434368
2317	131046	434297
2318	131099	434229
2319	131152	434159
2320	131204	434088
2321	131256	434016
2322	131308	433945
2323	131361	433876
2324	131415	433813
2325	131466	433737
2326	131518	433665
2327	131570	433595
2328	131624	433529
2329	131678	433465
2330	131736	433413
2331	131790	433348
2332	131844	433283
2333	131897	433215
2334	131950	433147
2335	132001	433073
2336	132052	432999
2337	132106	432933
2338	132159	432867
2339	132214	432804
2340	132266	432732
2341	132319	432665
2342	132371	432593
2343	132426	432533
2344	132482	432474
2345	132537	432415
2346	132592	432351
2347	132646	432288
2348	132704	432234
2349	132758	432171
2350	132812	432105
2351	132864	432034
2352	132919	431975
2353	132972	431907
2354	133025	431838
2355	133078	431771
2356	133132	431707
2357	133186	431642
2358	133240	431576
2359	133292	431505
2360	133345	431439
2361	133399	431375
2362	133452	431307
2363	133505	431237
2364	133559	431172
2365	133611	431102
2366	133662	431030
2367	133714	430959
2368	133769	430896
2369	133824	430836
2370	133883	430787
2371	133939	430729
2372	133991	430659
2373	134043	430588
2374	134093	430511
2375	134149	430453
2376	134201	430381
2377	134256	430321
2378	134311	430259
2379	134366	430197
2380	134422	430140
2381	134480	430089
2382	134537	430033
2383	134590	429967
2384	134643	429899
2385	134700	429843
2386	134754	429781
2387	134807	429712
2388	134863	429655
2389	134918	429592
2390	134974	429535
2391	135028	429470
2392	135085	429416
2393	135140	429355
2394	135193	429288
2395	135246	429221
2396	135299	429154
2397	135354	429091
2398	135408	429029
2399	135465	428974
2400	135519	428910
2401	135574	428849
2402	135628	428786
2403	135684	428726
2404	135738	428661
2405	135791	428594
2406	135843	428523
2407	135896	428458
2408	135952	428399
2409	136003	428325
2410	136057	428261
2411	136112	428202
2412	136166	428138
2413	136222	428078
2414	136273	428007
2415	136327	427942
2416	136378	427869
2417	136431	427801
2418	136484	427732
2419	136536	427665
2420	136591	427602
2421	136644	427535
2422	136696	427465
2423	136751	427406
2424	136806	427345
2425	136860	427280
2426	136912	427210
2427	136966	427144
2428	137019	427079
2429	137072	427013
2430	137125	426946
2431	137179	426880
2432	137232	426813
2433	137285	426747
2434	137337	426677
2435	137389	426606
2436	137440	426534
2437	137495	426472
2438	137547	426403
2439	137602	426342
2440	137655	426275
2441	137708	426207
2442	137759	426136
2443	137814	426074
2444	137867	426008
2445	137919	425936
2446	137972	425869
2447	138022	425793
2448	138074	425725
2449	138128	425660
2450	138181	425594
2451	138235	425529
2452	138291	425474
2453	138348	425418
2454	138404	425360
2455	138456	425292
2456	138509	425226
2457	138565	425166
2458	138621	425108
2459	138674	425042
2460	138729	424981
2461	138781	424912
2462	138833	424844
2463	138888	424780
2464	138943	424723
2465	138995	424653
2466	139049	424589
2467	139102	424521
2468	139156	424458
2469	139211	424397
2470	139268	424344
2471	139321	424276
2472	139375	424213
2473	139426	424141
2474	139481	424079
2475	139533	424011
2476	139588	423948
2477	139640	423880
2478	139695	423820
2479	139748	423752
2480	139804	423694
2481	139860	423639
2482	139916	423582
2483	139971	423520
2484	140027	423461
2485	140080	423397
2486	140132	423326
2487	140185	423260
2488	140237	423190
2489	140291	423127
2490	140344	423062
2491	140402	423011
2492	140456	422945
2493	140509	422879
2494	140563	422816
2495	140616	422750
2496	140669	422685
2497	140721	422616
2498	140774	422548
2499	140826	422478
2500	140882	422421
2501	140936	422358
2502	140988	422290
2503	141042	422226
2504	141093	422154
2505	141145	422084
2506	141198	422018
2507	141252	421953
2508	141304	421886
2509	141356	421815
2510	141412	421760
2511	141464	421689
2512	141517	421622
2513	141570	421558
2514	141622	421489
2515	141676	421426
2516	141728	421357
2517	141782	421294
2518	141836	421229
2519	141887	421158
2520	141940	421090
2521	141992	421022
2522	142046	420959
2523	142102	420902
2524	142154	420833
2525	142205	420762
2526	142257	420692
2527	142309	420624
